,Label,Tweet
2938,1,omg jihaad
2939,0,mera ye kehna hai aur sochna bhi hai ki aam aadmi party aap ek behtreen sarkaar hai na hindu na muslim
2940,0,love jihaad acceptable nprem vivaah atrocity on poor minority girl
2941,1,love jihaad got its answer
2942,0,due to jihaad or love triangle that person was murdered and you are rewarding his family with money and govt job
2943,1,love jihaad chutiya musalmaan ka baap
2944,1,is love jihaad is correct
2945,1,neta ji reverse love jihaad ka kuch intazaam krwa dijiye
2946,0,have you seen the result actually it not you problem because you victim of love jih
2947,0,sir person doesn kills hindu or muslim he kills love and humanity nyo
2948,1,lovejihaad or violence mob thrashes muslim man for living with girl of different community via
2949,0,number of hindus in love jihaad married muslim girls how many did the terrorist kill
2950,0,
2951,1,happy birthday shahnawaz ji pure example of love jihaad
2952,1,it means you too are going to contribute to the bjp sponsored non sense topics of hidu muslim kashmir pakista
2953,0,no love jihaad now
2954,1,love jihaad ke baad kiss jihaad
2955,1,aajki nasamaj hindu ladki kalki love jihaad ka shikar hai
2956,0,
2957,0,their property their call nonveg islamist practices dr cud be no of reasons showi
2958,1,lovejihaad or violence mob thrashes muslim man for living with girl of different community vi
2959,1,love jihaad rajasthan humanity killer lovejihad lovejehadcase lovejehad
2960,0,jo rajshthan me huva vo bohot hi shrm naak love jihaad ka naam leke kisi bujurg insaan ko marna kahan ka in
2961,1,dalaal media what written on ur passport nhindu or indian nwhy spreading hatred against muslim in
2962,0,similarly afrazul was killed on the name of love jihaad he was father husb
2963,1,really love being mom jihaad brings me so much joy
2964,1,aajki nasamaj hindu ladki kalki love jihaad ka shikar hai
2965,0,love jihaad se upar utho
2966,1,hahahha bhai great reverse love jihaad
2967,0,
2968,0,these are the only issues in gujrat mandir pakistan love jihaad sergical strike etc etc where is gu
2969,1,aur kro love jihaad
2970,0,hate politics and those people who try to divide india in the name of religi
2971,0,don bother love jihaad will still remain myth and the community still persecuted ncontrast th
2972,0,mera bharat mahan pls can come out of india pakistan mandir masjid shamshaan kabristhan mera baap tera baap stop think
2973,0,amish ji kaha gya aaj apke love jihaad ka mudda
2974,1,tum sale love jihaad kya karoge har taraf raigar milenge ab ma chod denge tumharee
2975,0,propaganda who did about love jihaad should be punished by the supreme court of india
2976,1,should understand that no one takes seriously love jihaad papa
2977,0,every muslims and islam love our hindu brothers what we don have wife and children to do jihaad
2978,1,sirji ap galat keh rhe ho yogdaan kaise nhi atankwaad bhrashtachaar hindu muslim gai gau mutra lo
2979,0,mani shankar iyer and congi leaders will soon experience love jihaad
2980,1,jo log love jihaad pe hlla kiye unko janna chahiye ki muqtaar abbas naqvi shehnawaj hussain ki bivi kis dharm se
2981,0,sirji ap galat keh rhe ho yogdaan kaise nhi atankwaad bhrashtachaar hindu muslim gai gau mu
2982,0,topic hi kya inke paas hindu muslim india pak mandir masjid cow love jihaad triple talaq surgical strike bss
2983,0,love for jihaad vvv
2984,0,you wouldn have to ask questions now
2985,0,haha yes ntriple talaaq challenges the very existence of indian state ve been asking this
2986,0,cong is against triple talaaq and halala practice thanks
2987,0,girl is calling her parents bigots bcoz they oppose lovejihad nand want to save her from fgm burqa triple
2988,0,
2989,0,can you write about halala amp triple talaaq
2990,0,it nothing to do with muslims man are too egoistic and forgot that god created woman as equal yeah situ
2991,0,young voters want clarity of thoughts on employment generation linking of rive
2992,0,sad to see see support fgm halala triple talaaq amp lovejihad
2993,0,asma shams interview on zee news on triple talaaq via
2994,0,
2995,0,in st century the rights which hindu women and daughters enjoy shouldn muslims also enjoy this congress will
2996,0,mr intelligent ninfact this dahez which call jahez is muslim thing nur nikaah
2997,0,but it is surprising that as society we didn debate adultery laws as we did on triple talaaq or we
2998,0,when rajiv gandhi was pm muslim women requested him for rights and to abolish triple talaaq initially he was positive
2999,1,congexposedonayodhya nevery time kapil sibbal is defending the case against the society or against the hindu weath
3000,0,girl is calling her parents bigots bcoz they oppose lovejihad nand want to save her from fgm burqa triple talaaq
3001,0,in st century the rights which hindu women and daughters enjoy shouldn muslims also enjoy this congress will never
3002,0,triple talaaq india considers jail for instant divorce
3003,0,yes it should be dropped completely it will be better if society will start talking on adultery laws
3004,0,special muslim lawyer rohingyas sunni waqf triple talaaq and supporting bharat tere tukde hong
3005,0,which islamic practices of indian muslims pose challenge to the indian state to justify their subjugation and deh
3006,0,sad to see see support fgm halala triple talaaq amp lovejihad
3007,0,so still sometime for triple talaaq halala amp four marriages enjoy
3008,0,it nothing to do with muslims man are too egoistic and forgot that god created woman as equal yeah situation
3009,0,is right in calling proposed legislation on triple talaaq as arbitrary amp
3010,0,diwali is about light not noise nthe killing of goats on eid in name of sacrifice is questioned nsat
3011,0,when rajiv gandhi was pm muslim women requested him for rights and to abolish triple talaaq initially he was posi
3012,0,is right in calling proposed legislation on triple talaaq as arbitrary amp
3013,0,surprisingly he reacts to shehzad poonawala shenanigans in his poll speeches wond
3014,0,was stunned by the way person justified all the pathetic customs of islam like triple talaaq hala
3015,0,namaste during your visit pls explain ill effects of triple talaaq burqua fgm to the ultra conservative folks
3016,0,is right in calling proposed legislation on triple talaaq as arbitrary amp
3017,0,ma closely watching ur entire event nobody talked about triple talaaq
3018,0,nlawyer has sent message on behalf of husband that divorced according to shariath no clue how and
3019,0,so who gave rights to musl
3020,1,ioi give kashmir islamic autonomy muslims right to practise sharia amp
3021,0,surprisingly he reacts to shehzad poonawala shenanigans in his poll speeches wonder if he
3022,0,triple talaaq india considers jail for instant divorce
3023,0,the main issue is one sided triple talaaq
3024,0,for all triple talaaq ban lovers plz support them too
3025,0,mein triple talaaq raam mandir article
3026,0,now no need of divorce or triple talaaq simply do not link yr adhaar you free man woman
3027,0,triple talaaq
3028,0,if marry man want the right to triple talaaq him
3029,0,when will us punjes get triple talaaq without getting beaten up by those tough as nails sardarnis
3030,0,what stupid question if man pronounces triple
3031,1,for some hindutvavadis they shed crocodile tears on triple talaaq but turn into crocodiles when muslim is murde
3032,0,which islamic practices of indian muslims pose challenge to the indian state to justify their subjugation and dehuma
3033,1,halala ka pilla triple talaaq ki paidaish
3034,0,what aspersions has he been casting he is against triple talaaq which is banned in saudi too and sch
3035,0,are you with aarif mohamed khan do you agree that law shud be enacted to criminalise triple talaa
3036,0,modi didn mention even once
3037,0,triple talaaq india considers jail for instant divorce
3038,0,shahid bhai triple talaaq pasand karte hain
3039,0,yes he should take responsibility and so pm modi unab
3040,0,yeh galat bat hai
3041,0,as witness to cynical politics what is the duty of journalist
3042,0,truth knew truth said by dr kk mohammed asi archeologist who said that babri masjid was built on top of pre
3043,0,as witness to cynical politics what is the duty of journalist
3044,0,rg is hurt why he being asked now abt building ramtemple when he hadn bn consulted demoli
3045,1,the indian state should never be forgiven for not limited to thackeray state funeral babri masjid akhlaq mur
3046,1,babrimasjiddemolition denying the plurality of the ramayana is tool for fostering hate
3047,0,liked video azam khan speech on babri masjid
3048,0,modi vikas in place of nfood aurangzeb job khilji price rise babri masjid hospitals nehru gandhi family housing
3049,1,muslims destroyed temples amp
3050,0,you the lawyer of those wanting the ram mandir or those wanting the babri masjid none of these are going
3051,0,also agree for argument sake that the ram temple was there in the place of babri masjid but this was almos
3052,0,mk of dmk had told tamil mus
3053,1,alqaeda affiliate ansar ghazwat ul hind in kashmir circulating posters non babrimasjid demolition anniversary threatens
3054,0,ram janmabhoomi babri masjid title dispute case saw war of words between the counsels of the two sides
3055,1,what an incredible story of kar sevaks who later embraced islam babridemolition
3056,0,babrimasjid hearing kapilsibal was supported by senior counsels for all muslim parties present and the nirmohi ak
3057,1,rahul gandhi babri masjid chahete hai qki wo congress noya mughal baadsha aurongozeb hai jai sree raam
3058,0,babrimasjid hearing kapilsibal was supported by senior counsels for all muslim parties present and the nirmohi akhara
3059,0,chal will go now subah milna
3060,0,as witness to cynical politics what is the duty of journalist senior journalist krishna pratap singh remembers the
3061,0,never called her terroist called her separatisrmt sympathizer refer back to the tweets
3062,1,if few days more given he will shift ayudhya and babri masjid to gujurat
3063,0,beautifully written one of the best pieces read on this th anniversary of the demolition of the babri masjid by hi
3064,0,want babri masjid or ram mandir pm modi asks congress vote bjp
3065,0,sab jhooth hai all lies bloody fools
3066,1,to khuda ki jagah manmohan ki hi pooja kara kare muslims kisne mana kiya fir kyu babri
3067,0,first modi should tell what he wants and then he should question others but should say that nhe wants both mandir
3068,0,development in india is due to hard work of congress government not by demolishing babri masjid gujarat violence
3069,0,sab pagal hain yahan
3070,0,kab samajh aayega tujhe
3071,0,hindu journalism kya hai
3072,0,as mongol invader babar was born in uzbekistan amp died in af tan my ques to supporters of babri masjid who gave bab
3073,0,kya hai bhai teri problem
3074,0,who said bjp doesn have manifesto for gujarat nit is dadhi topi shehzada aurangzeb babar love jihad
3075,0,those who are today celebrating the shameful amp
3076,0,babrimasjiddemolition denying the plurality of the ramayana is tool for fostering hate via
3077,0,masjid mat tod
3078,1,responsible for razing babri masjid guilt ridden karsevaks have embraced islam hindu nahin
3079,1,the die hard beyond redemption liberals amp hindu se pyar hai
3080,1,congresiye kabhi hindu nhi the ko kabhi ram mandir bnne nhi denge
3081,1,aatankwadi hindu machinry jis ka mool sansthapak jawahar lal hai jis ne sab
3082,1,sab jumla hai ise bolte hai asli jumla if he really hindu tell him
3083,1,saudi mein mandir bana bhosdike madaarchod bahanchod
3084,1,shia and sunni pagal hain kya chutiya mulla
3085,1,hum sikh tumhari gaand marenge bitch randi porki
3086,1,pappu chutiya hai mulla saala madarchod
3087,1,abhi bhi chal raha hai yeh
3088,1,porki chutiye sab kutte hain madarchod
3089,1,bloody muslim chutiya gandu
3090,1,har subah shaam muslim chutiya mar ta hai
3091,1,muslim gaandu hain yeh sab
3092,1,hum tumhari gaand maarenge madarchod paki muslim
3093,1,sale sareki sare porkistan hai anti nationals and anti hindus
3094,1,porkistan ke ladko ki st innings se satisfy ni hoti pak ki girls nd actresses isliye ind aati hain nd innings me
3095,1,sahi hai in mullo ki desbhakto se phatti hai khud to jihadi hote hain inka dil to porkistan me rehta hai
3096,1,behen laude tum jaise chutiye log mandir chakkar apni maa behen ko baba
3097,1,raj babar is half katua he doesn know that haiti are also hindus and not muslims he should asked hum bata dete
3098,1,his was also muslim his name was vaseem katua
3099,1,meri muslima namazi family
3100,1,muslim girls beautiful to hoti hai par inki choot bahut badi hoti koi bta skta hai kyun
3101,1,lol aur body to burka mein muslim aurat ki but choot hours khuli rahti hai mul
3102,1,janm se hi hun tujh jaisi rasili raand ki sulagti choot ki aag bujhane ke liye khuda ne mujhe bheja
3103,1,hindu randim ki maa ki choot muslim lun dhond rhi hn kutiya
